centreline_id,direction,location,class_type,dt,volume_daily
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-18,1596
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-17,1819
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-16,1422
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-15,1432
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-14,435
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-13,1048
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-12,747
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-11,1790
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-10,1399
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-09,1312
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-08,755
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-07,948
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-06,1055
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-05,1196
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-04,1819
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-03,1815
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-02,1718
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-06-01,1216
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-31,251
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-30,714
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-29,1596
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-28,1702
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-27,1566
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-26,1775
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-25,1458
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-24,1050
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-23,1021
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-22,1403
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-21,1603
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-20,1412
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-19,1487
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-18,805
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-17,876
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-16,829
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-15,1010
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-14,1505
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-13,1340
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-12,1332
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-11,1281
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-10,642
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-09,910
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-08,1535
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-07,1605
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-06,1616
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-05,1478
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-04,1191
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-03,952
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-02,1012
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-05-01,1334
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-30,1362
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-29,1372
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-28,1366
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-27,982
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-26,619
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-25,566
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-24,736
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-23,688
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-22,690
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-21,784
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-20,379
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-19,489
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-18,809
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-17,1170
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-16,1121
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-15,1239
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-14,1238
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-13,963
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-12,782
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-11,420
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-10,571
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-09,380
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-08,375
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-07,828
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-06,571
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-05,196
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-04,275
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-03,351
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-02,792
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-04-01,796
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-31,667
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-30,548
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-29,258
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-28,238
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-27,434
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-26,473
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-25,441
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-24,514
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-23,412
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-22,224
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-21,258
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-20,511
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-19,467
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-18,433
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-17,406
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-16,539
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-15,207
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-14,194
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-13,476
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-12,438
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-11,447
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-10,446
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-09,383
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-07,124
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-06,207
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-05,196
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-04,182
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-03,183
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-02,263
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-03-01,86
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-28,96
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-27,159
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-26,167
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-25,169
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-24,153
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-23,131
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-22,59
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-21,60
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-20,133
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-19,137
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-18,187
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-17,192
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-16,46
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-15,37
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-14,80
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-13,127
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-12,175
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-11,206
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-10,181
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-09,130
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-08,45
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-07,74
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-06,157
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-05,179
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-04,147
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-03,123
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-02,51
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-02-01,92
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-31,94
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-30,156
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-29,242
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-28,323
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-27,263
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-26,243
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-25,116
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-24,179
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-23,382
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-22,384
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-21,354
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-20,310
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-19,384
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-18,141
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-17,129
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-16,252
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-15,290
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-14,312
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-13,214
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-12,247
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-11,121
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-10,98
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-09,203
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-08,211
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-07,170
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-06,240
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-05,192
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-04,89
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-03,115
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-02,257
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-01-01,78
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-31,192
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-30,238
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-29,265
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-28,180
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-27,204
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-26,161
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-25,71
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-24,174
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-23,313
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-22,364
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-21,223
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-20,242
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-19,392
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-18,413
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-17,360
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-16,366
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-15,516
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-14,175
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-13,193
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-12,217
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-11,120
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-10,511
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-09,574
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-08,587
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-07,253
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-06,291
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-05,522
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-04,512
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-03,487
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-02,491
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-12-01,578
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-11-30,314
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-11-29,268
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-11-28,558
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-11-27,544
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-11-26,620
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-11-25,603
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-11-24,580
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2014-11-23,289
